id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score,risk_level,bucket,explanation
unifai-network,uai,UnifAI Network,0.519519,123580651,236,7472438.0,26.77194,61.124898461657295,239000000.0,0.06046608380465644,0.06046608380465644,1.0,0.8650564593788437,0.040218273880628194,0.5281124497991968,0.0,0.6923787170720055,High,speculative,Explosive 7d momentum | Very strong 24h price expansion | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
helium,hnt,Helium,1.27,234798459,157,6308419.0,2.76041,10.129156702043698,184755989.2075093,0.02686737820540807,0.02686737820540807,0.5303683293228445,0.5260825596714046,0.017816979063863866,0.6867469879518072,0.0,0.46809908710658854,Medium,speculative,Healthy 7d uptrend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / speculative
shiba-inu,shib,Shiba Inu,5.66e-06,3333059553,31,142848643.0,-1.38629,-3.6518274390959142,589243650032071.6,0.042858113012539986,0.042858113012539986,0.4492647241466245,0.43447895170451334,0.028478495880132845,0.9397590361445783,0.0,0.46718633372561347,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as High risk / speculative
polkadot,dot,Polkadot,1.51,2526815370,37,192191100.0,-2.99442,0.5236059353059175,1675213788.601156,0.07606060271827458,0.07606060271827458,0.4178119688009196,0.462233483456623,0.050615621322411264,0.927710843373494,0.0,0.467022855566014,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / safer
zcash,zec,Zcash,233.5,3878775025,29,398642550.0,-7.82043,12.3373198066895,16611447.0405448,0.10277537300581129,0.10277537300581129,0.3234220178479957,0.540760445176046,0.06842718383649316,0.9437751004016064,0.0,0.4667950924350625,Medium,balanced,Healthy 7d uptrend | Heavy 24h weakness | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
sui,sui,Sui,0.944099,3681965143,30,385526450.0,-3.19216,-2.3011604290972096,3899984688.415443,0.1047067082459884,0.1047067082459884,0.41394445321321227,0.44345697315861127,0.06971486469602549,0.9417670682730924,0.0,0.4664014062757144,Medium,balanced,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
whitebit,wbt,WhiteBIT Coin,54.8,11695862092,11,77815105.0,-3.29304,0.05719995855395036,213418274.0,0.006653216700736044,0.006653216700736044,0.4119713826534474,0.4591332353313633,0.004339573215527363,0.9799196787148594,0.0,0.466335871970279,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Medium risk / balanced
crypto-com-chain,cro,Cronos,0.074802,3161457179,33,10707691.0,-1.60182,-0.6697394421418473,42283145437.14655,0.003386947978016564,0.003386947978016564,0.4450492612427176,0.45430119494912113,0.002161850969880728,0.9357429718875502,0.0,0.4662438496344945,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / balanced
ape-and-pepe,apepe,Ape and Pepe,1.28e-06,268186063,143,20053594.0,-1.84584,17.442936825479364,210000000000000.0,0.07477492967261315,0.07477492967261315,0.4402765741095512,0.5746980025397569,0.04975842339111734,0.714859437751004,0.0,0.4652263082375854,High,speculative,Healthy 7d uptrend | Minor 24h pullback | Relatively calm trading activity | Mid-cap profile | Classified as High risk / speculative
near,near,NEAR Protocol,1.33,1713392635,48,207749160.0,-3.73258,0.8787094917553655,1290601996.0,0.12125017684577592,0.12125017684577592,0.4033746000023862,0.464593893035467,0.08074490620464879,0.9056224899598394,0.0,0.46411662102020834,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
tezos,xtz,Tezos,0.384929,415281224,113,15594217.0,0.12139,6.8814260408454215,1078963922.575815,0.037550980152187184,0.037550980152187184,0.478752819126267,0.5044945625281282,0.024940066475901256,0.7751004016064257,0.0,0.4640585631657912,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / balanced
bitget-token,bgb,Bitget Token,2.13,1488686014,54,15181605.0,-0.58483,-1.3305166813882787,699992035.9787906,0.010197989943633608,0.010197989943633608,0.46494015169251235,0.44990894120603186,0.0067029830271988725,0.893574297188755,0.0,0.4636749272860603,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
hyperliquid,hype,Hyperliquid,39.37,9383978804,14,527530885.0,-6.40309,5.943836608410297,238385315.9541414,0.05621612069020611,0.05621612069020611,0.3511431898065323,0.49826230988760045,0.037384692199752205,0.9738955823293173,0.0,0.46335287476618936,Medium,balanced,Moderately positive 7d trend | Heavy 24h weakness | Relatively calm trading activity | Large-cap profile | Classified as Medium risk / balanced
zebec-network,zbcn,Zebec Network,0.00210884,206716154,168,6926262.0,4.25092,4.798650796593809,97951717939.67068,0.03350614775853463,0.03350614775853463,0.5595206033120907,0.4906501429276428,0.022243251782640087,0.6646586345381527,0.0,0.46317714816666755,Medium,speculative,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / speculative
lighter,lit,Lighter,1.16,290117449,133,30056572.0,0.34695,5.5908895741491005,250000000.0,0.10360139351700973,0.10360139351700973,0.48316445468792996,0.49591623493181974,0.06897791722535515,0.7349397590361446,0.0,0.46279147288747635,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Healthy liquidity profile | Mid-cap profile | Classified as Medium risk / balanced
xdce-crowd-sale,xdc,XDC Network,0.03212693,640603141,86,19561819.0,1.18331,-2.5526775882139514,19938670955.37,0.030536564290745492,0.030536564290745492,0.4995224770250133,0.4417851129340648,0.020263338760442527,0.8293172690763052,0.0,0.4618935813203644,Medium,balanced,Negative 7d trend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
mantle,mnt,Mantle,0.7326,2400391385,39,55916364.0,-3.70281,3.2792077309311685,3277944055.53684,0.023294686170522147,0.023294686170522147,0.40395685922685287,0.48055024980756683,0.015434954931220626,0.9236947791164659,0.0,0.4609485176057759,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
midnight-3,night,Midnight,0.04429561,734661797,82,337739238.0,-5.79329,-7.945230755689906,16607399400.63495,0.45972070329389947,0.45972070329389947,0.363070017991947,0.4059402617075518,0.3064136608342754,0.8373493975903614,0.0,0.46058882273793045,Medium,balanced,Negative 7d trend | Heavy 24h weakness | Elevated trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
euro-coin,eurc,EURC,1.15,432944652,109,45385134.0,0.10589,0.062424547344926876,375662236.8911921,0.10482895166932331,0.10482895166932331,0.47844966098118014,0.4591679637062381,0.06979636816220655,0.7831325301204819,0.0,0.46004413291914265,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Healthy liquidity profile | Mid-cap profile | Classified as Medium risk / balanced
rain,rain,Rain,0.00869376,4163434537,25,16087167.0,-2.73933,-1.9915531172069998,478086731704.87256,0.0038639173636657565,0.0038639173636657565,0.422801169525448,0.4455149645568749,0.0024798611918798023,0.9518072289156626,0.0,0.4597586844128767,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / balanced
vechain,vet,VeChain,0.00714911,614705208,87,14180563.0,-0.30848,1.6565800553593315,85985041177.0,0.023068883776237666,0.023068883776237666,0.4703451680405598,0.4697644780552006,0.01528440550038746,0.8273092369477911,0.0,0.4596528375691673,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
hedera-hashgraph,hbar,Hedera,0.092101,3985584453,28,81595573.0,-3.07882,-1.5709231114935656,43303446051.94626,0.020472674450188095,0.020472674450188095,0.416161223804447,0.4483109351310997,0.01355343255123401,0.9457831325301205,0.0,0.4592611165219992,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
dogwifcoin,wif,dogwifhat,0.171242,171122900,194,72838134.0,-2.09844,4.244104814231682,998926392.0,0.4256480809990948,0.4256480809990948,0.43533607427413673,0.48696401919020454,0.28369639111828815,0.6124497991967871,0.0,0.4589520597654344,Medium,speculative,Moderately positive 7d trend | Minor 24h pullback | Elevated trading activity | Mid-cap profile | Classified as Medium risk / speculative
beldex,bdx,Beldex,0.080404,611425228,88,12421887.0,0.13254,0.10110824553812503,7606342236.723518,0.020316281421086536,0.020316281421086536,0.47897089740482934,0.4594250981958875,0.013449160488078423,0.8253012048192772,0.0,0.4585793064800212,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
nexo,nexo,NEXO,0.884346,884194161,72,6337079.0,-0.36764,-0.7906723340240759,1000000000.0,0.007167067234229338,0.007167067234229338,0.4691880818558285,0.45349734167530364,0.004682173237975621,0.857429718875502,0.0,0.4585181236543922,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
filecoin,fil,Filecoin,0.884937,674569794,85,68559035.0,-2.86784,3.064000165716123,762426361.0,0.10163371619927589,0.10163371619927589,0.42028769512382835,0.47911974315916156,0.06766600598018499,0.8313253012048193,0.0,0.4566729267047707,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
monero,xmr,Monero,339.2,6257552642,18,86928083.0,-3.62212,-3.422994987144291,18446744.07370955,0.01389170622657624,0.01389170622657624,0.4055350418544047,0.4360000243655073,0.009165697764207427,0.9658634538152611,0.0,0.45539373706367126,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Medium risk / balanced
ylds,ylds,YLDS,0.999997,570563437,92,8589417.0,-4e-05,0.016642306304148795,570565015.56,0.01505427169529617,0.01505427169529617,0.476377819541887,0.45886364447785827,0.009940816071418867,0.8172690763052208,0.0,0.45534315775066087,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
pax-gold,paxg,PAX Gold,4601.65,2304980238,41,700138137.0,-5.52826,-10.544804144569378,501150.394,0.30375016907194846,0.30375016907194846,0.368253631101131,0.38866063209930046,0.2024232880649055,0.9196787148594378,0.0,0.45481128640572266,Medium,balanced,Negative 7d trend | Heavy 24h weakness | Elevated trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
gho,gho,GHO,0.999812,583547097,91,2847968.0,-0.00156,-0.006409706313312287,584000000.0,0.0048804424092610986,0.0048804424092610986,0.4763480904850784,0.4587104153974798,0.0031576098381108485,0.8192771084337349,0.0,0.45446830503207597,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
