id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score,risk_level,bucket,explanation
unifai-network,uai,UnifAI Network,0.525987,123580651,236,4721647.0,28.25632,63.131016927654684,239000000.0,0.03820700863600403,0.03820700863600403,1.0,0.8789813417960999,0.025377474093477324,0.5281124497991968,0.0,0.6938848378354953,High,speculative,Explosive 7d momentum | Very strong 24h price expansion | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
fetch-ai,fet,Artificial Superintelligence Alliance,0.205171,462781617,103,102551181.0,-5.43588,29.28923197369627,2260092822.776148,0.22159735225610744,0.22159735225610744,0.3546317139586593,0.65421195150558,0.14764947907765213,0.7951807228915663,0.0,0.49535878473073564,Medium,balanced,Strong 7d momentum | Heavy 24h weakness | Healthy liquidity profile | Mid-cap profile | Classified as Medium risk / balanced
lombard-protocol,bard,Lombard,0.596352,134146131,217,238044024.0,2.2899,-48.65207866485343,225000000.0,1.7745127811401433,1.5,0.5026176987543233,0.13654360468211604,1.0,0.5662650602409639,0.0,0.495053757054211,High,speculative,Negative 7d trend | Mild positive 24h movement | Extremely high turnover relative to market cap | Smaller-cap profile | Classified as High risk / speculative
ripple,xrp,XRP,1.43,87713447273,4,2885911410.0,-0.58826,4.705348233164638,61227832454.0,0.0329015846454862,0.0329015846454862,0.44748703984357396,0.49093142221760017,0.021840184093325728,0.9939759036144579,0.0,0.4932016932749139,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / safer
leo-token,leo,LEO Token,9.22,8490663748,16,1226592.0,1.78209,1.6295689177678878,921076216.9,0.0001444636174985645,0.0001444636174985645,0.4928906856968603,0.47050279995874217,0.0,0.9698795180722891,0.0,0.4928517630250758,Low,safer,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Large-cap profile | Classified as Low risk / safer
just,jst,JUST,0.059388,523510474,96,30446212.0,2.15663,12.289649229948928,8815108920.581306,0.05815778959944935,0.05815778959944935,0.5000649348659238,0.5413046136182975,0.03867927582003865,0.8092369477911646,0.0,0.4912218224484248,Medium,balanced,Healthy 7d uptrend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
aethir,ath,Aethir,0.00667855,122678328,238,37074000.0,5.65627,15.110551301969071,18367688543.0,0.3022049664713396,0.3022049664713396,0.5670999360994947,0.5600403995604355,0.20139306454965664,0.5240963855421686,0.0,0.4905541281473409,High,speculative,Healthy 7d uptrend | Positive 24h continuation | Elevated trading activity | Smaller-cap profile | Classified as High risk / speculative
aave,aave,Aave,111.35,1690688672,49,392595787.0,-1.85984,3.437023200877927,15184035.409421552,0.23221057401158243,0.23221057401158243,0.4231301440289805,0.482507497634865,0.15472564174667358,0.9036144578313253,0.0,0.4887274024603996,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Low risk / safer
bitcoin-cash,bch,Bitcoin Cash,453.17,9060632512,15,209475688.0,1.13254,-0.6440042111895823,20009778.02165078,0.02311932282018591,0.02311932282018591,0.4804486673603268,0.4554022475891809,0.01531804806888293,0.9718875502008032,0.0,0.4874990065246184,Low,balanced,Negative 7d trend | Mild positive 24h movement | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
ethereum,eth,Ethereum,2118.42,255073731952,2,25269921953.0,-2.61628,3.595366463896674,120691801.1632979,0.09906908782655564,0.09906908782655564,0.408640666158936,0.48355917734779247,0.06595610164406446,0.9979919678714859,0.0,0.4873032582454261,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Large-cap profile | Classified as Low risk / safer
tron,trx,TRON,0.29947,28375066763,8,505861210.0,-1.02717,3.4490109025213065,94751106508.4111,0.01782766589503231,0.01782766589503231,0.43907979441506517,0.4825871172055535,0.011789936996321543,0.9859437751004017,0.0,0.4845926130539051,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / safer
sosovalue,soso,SoSoValue,0.435261,135905746,216,3848398.0,5.55664,24.04700816478936,312001548.0,0.02831666881840301,0.02831666881840301,0.5651915406151304,0.6193943007552571,0.018783279134237777,0.5682730923694779,0.0,0.4837151919414772,High,speculative,Strong 7d momentum | Positive 24h continuation | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
build-on,b,BUILDon,0.238889,239522827,153,4803972.0,-1.01832,32.067958722280544,1000000000.0,0.020056426605218718,0.020056426605218718,0.4392493146402647,0.6726676186021286,0.013275920583488846,0.6947791164658634,0.0,0.48370555526372394,Medium,speculative,Strong 7d momentum | Minor 24h pullback | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / speculative
litecoin,ltc,Litecoin,54.97,4228699633,24,368803605.0,-1.0104,1.7645716904426199,76966739.48347135,0.08721442452945204,0.08721442452945204,0.4394010208756974,0.47139945747674583,0.058052231564886134,0.9538152610441767,0.0,0.4832406178137618,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Low risk / safer
solana,sol,Solana,87.52,49972528259,7,3746362565.0,-1.59872,0.8279210008910748,571567780.7802554,0.07496844157220091,0.07496844157220091,0.42813185263961184,0.4651784379681082,0.04988745658476559,0.9879518072289156,0.0,0.48312582786614916,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / safer
conflux-token,cfx,Conflux,0.061629,320035206,127,13953005.0,0.90444,18.9088727444138,5189835932.13,0.04359834398969219,0.04359834398969219,0.4760794511605527,0.5852679812588367,0.028972043852303234,0.7469879518072289,0.0,0.4825383770038883,Medium,momentum,Healthy 7d uptrend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / momentum
pepe,pepe,Pepe,3.36e-06,1414679180,55,335309196.0,-2.73061,2.6041660203872987,420690000000000.0,0.23702136904283838,0.23702136904283838,0.4064506947072913,0.4769758508581762,0.15793314734608557,0.891566265060241,0.0,0.4798981970981297,High,speculative,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as High risk / speculative
dogecoin,doge,Dogecoin,0.092464,14174750143,10,1159998236.0,-1.44953,-1.1917088865834853,153475526383.7052,0.08183553320499612,0.08183553320499612,0.43098956138509326,0.45176451848845406,0.054465958624607326,0.9819277108433735,0.0,0.4796354299108701,High,speculative,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Large-cap profile | Classified as High risk / speculative
figure-heloc,figr_heloc,Figure Heloc,1.025,16234359315,9,40220345.0,-0.67789,-0.2255440106346547,15843541913.347,0.0024774827401311587,0.0024774827401311587,0.4457701926362712,0.4581815644682269,0.001555495890130591,0.9839357429718876,0.0,0.47716806883867585,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
fartcoin,fartcoin,Fartcoin,0.189556,189535315,181,77684690.0,-6.49561,26.950428985512744,999978899.994322,0.40986921091723727,0.40986921091723727,0.33433276839361487,0.6386781573402055,0.27317614087550923,0.6385542168674698,0.0,0.475472481819104,High,speculative,Strong 7d momentum | Heavy 24h weakness | Elevated trading activity | Mid-cap profile | Classified as High risk / speculative
stellar,xlm,Stellar,0.163711,5399235669,21,91435210.0,-1.79103,3.7690913145199985,32999794499.61902,0.01693484330105836,0.01693484330105836,0.42444818772344106,0.4847130180452038,0.011194664603536738,0.9598393574297188,0.0,0.47522023659964274,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / safer
ether-fi,ethfi,Ether.fi,0.529935,417820180,112,204348851.0,-1.91321,-6.469756569549302,788764625.0,0.48908324868368014,0.48908324868368014,0.42210785087430297,0.4167089337656466,0.3259905858969938,0.7771084337349398,0.0,0.47418718461791776,Medium,balanced,Negative 7d trend | Minor 24h pullback | Elevated trading activity | Mid-cap profile | Classified as Medium risk / balanced
htx-dao,htx,HTX DAO,1.67e-06,1528068115,52,16965785.0,-0.10979,4.578932788391008,916533066327098.8,0.011102767496722487,0.011102767496722487,0.45665205025613836,0.4900917997661329,0.00730623957668232,0.8975903614457831,0.0,0.4739893914247636,Medium,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / safer
cardano,ada,Cardano,0.264498,9733201356,13,447465941.0,-2.3619,0.9464912098652377,36840276194.44106,0.045973151549378054,0.045973151549378054,0.41351327123082793,0.4659659541589356,0.030555401383798343,0.9759036144578314,0.0,0.47279472818219564,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / safer
avalanche-2,avax,Avalanche,9.38,4049658434,27,304817551.0,-1.49118,-1.0707758042655087,431771961.1772119,0.07526994090188496,0.07526994090188496,0.43019176281113186,0.45256772834323994,0.05008847549783454,0.9477911646586346,0.0,0.4720058411238713,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / balanced
bitcoin,btc,Bitcoin,69558.0,1388479610384,1,47953358283.0,-2.41469,-1.126465299036199,20003043.0,0.034536595225721715,0.034536595225721715,0.41250208787621995,0.45219785146463487,0.022930296134502037,1.0,0.0,0.4717874768639912,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
chainlink,link,Chainlink,8.94,6327568699,17,397206311.0,-2.06608,-0.9864894526916298,708099970.4525867,0.06277392311248614,0.06277392311248614,0.4191796523628629,0.45312753899976554,0.041756994574319764,0.9678714859437751,0.0,0.4711663066681784,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
binancecoin,bnb,BNB,636.32,86822015496,5,1157480471.0,-2.01039,-1.6148574232305024,136357731.13,0.013331647098809019,0.013331647098809019,0.4202463847178187,0.4489540627541045,0.008792302432750688,0.9919678714859438,0.0,0.4691412506710172,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
canton-network,cc,Canton,0.145082,5519188163,20,10943178.0,-1.0296,-1.2137957125010665,38073007596.16518,0.0019827513896630306,0.0019827513896630306,0.43903324818373923,0.45161782284572416,0.0012256432220120537,0.9618473895582329,0.0,0.4685660799641226,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
bittensor,tao,Bittensor,245.43,2352556695,40,302416436.0,-8.11855,16.913835928138,9597491.0,0.12854799063620442,0.12854799063620442,0.3032456323161864,0.5720174033294654,0.08561059642344093,0.9216867469879518,0.0,0.468391080093829,Medium,balanced,Healthy 7d uptrend | Heavy 24h weakness | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
aster-2,aster,Aster,0.684618,1680525145,50,192469335.0,-1.18044,-2.8110167961566503,2455859719.12999,0.11452928007215268,0.11452928007215268,0.4361439339725427,0.44100944596427843,0.07626388920798241,0.9016064257028112,0.0,0.46591767785849625,Low,balanced,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Low risk / balanced
aptos,apt,Aptos,0.936825,742762643,81,98000293.0,-1.43631,2.990816166108441,793526458.7602051,0.13194025564368617,0.13194025564368617,0.43124278820736867,0.4795438926333875,0.0878723242533515,0.8393574297188755,0.0,0.4655493643257526,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
tether-gold,xaut,Tether Gold,4604.19,2597141348,35,1003525297.0,-5.28819,-9.858302133843226,564598.641692,0.38639610345920994,0.38639610345920994,0.3574606904625814,0.3942029896644652,0.25752589530943154,0.9317269076305221,0.0,0.4653483605291677,Medium,balanced,Negative 7d trend | Heavy 24h weakness | Elevated trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
ethereum-classic,etc,Ethereum Classic,8.29,1291927934,59,44137143.0,-0.73706,1.7399368347284374,155962582.4242165,0.03416378099616197,0.03416378099616197,0.444636801480898,0.4712358384032748,0.02268172937556008,0.8835341365461847,0.0,0.46444406659170756,Medium,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / safer
helium,hnt,Helium,1.27,235023663,157,6317903.0,2.9604,10.34348944384327,184755989.2075093,0.02688198677254043,0.02688198677254043,0.5154610107313007,0.5283786657368241,0.017826732312853307,0.6867469879518072,0.0,0.46401933256173855,Medium,speculative,Healthy 7d uptrend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / speculative
polkadot,dot,Polkadot,1.51,2534158517,37,192335126.0,-2.89686,0.6597613170561617,1675213788.601156,0.07589703829091604,0.07589703829091604,0.4032662046011428,0.4640615598348051,0.05050658069118107,0.927710843373494,0.0,0.4628970066219186,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / safer
shiba-inu,shib,Shiba Inu,5.66e-06,3334273647,31,142817340.0,-1.37336,-3.6391969304199057,589243650032071.6,0.04283311902983709,0.04283311902983709,0.4324485846114711,0.43550886305819575,0.028461844742260448,0.9397590361445783,0.0,0.46211114527565206,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as High risk / speculative
sui,sui,Sui,0.944611,3681965143,30,386121825.0,-3.13968,-2.2481878269451845,3899984688.415443,0.10486840858178108,0.10486840858178108,0.3986150293375341,0.4447476271630425,0.06982268786823695,0.9417670682730924,0.0,0.4619025950078248,Medium,balanced,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
crypto-com-chain,cro,Cronos,0.074814,3162950715,33,11006550.0,-1.53751,-0.653751872596585,42283145437.14655,0.003479836074524481,0.003479836074524481,0.4293043196435056,0.4553375058530641,0.002223795809742113,0.9357429718875502,0.0,0.46152751166510464,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / balanced
zcash,zec,Zcash,233.39,3878775025,29,396950140.0,-7.97572,12.281498285262819,16611447.0405448,0.1023390471067602,0.1023390471067602,0.3059815163574567,0.5412504769092001,0.06813628446893262,0.9437751004016064,0.0,0.46130877959187533,Medium,balanced,Healthy 7d uptrend | Heavy 24h weakness | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
zebec-network,zbcn,Zebec Network,0.00211845,207308191,168,6970147.0,4.72612,5.276343514086041,97951717939.67068,0.03362214954642096,0.03362214954642096,0.549283073108614,0.49472384218971677,0.022320606963032695,0.6646586345381527,0.0,0.46113717221264794,Medium,speculative,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / speculative
whitebit,wbt,WhiteBIT Coin,54.8,11695862092,11,77841096.0,-3.37984,0.05906436506703899,213418274.0,0.006655438939660849,0.006655438939660849,0.3940148059156237,0.460071868161282,0.004341068299061716,0.9799196787148594,0.0,0.46087162637818724,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Medium risk / balanced
ape-and-pepe,apepe,Ape and Pepe,1.28e-06,268248910,143,20079275.0,-1.79372,17.46099570895037,210000000000000.0,0.07485314665397895,0.07485314665397895,0.4243966612369115,0.5756515133650918,0.0498105859026064,0.714859437751004,0.0,0.46044017861800923,High,speculative,Healthy 7d uptrend | Minor 24h pullback | Relatively calm trading activity | Mid-cap profile | Classified as High risk / speculative
near,near,NEAR Protocol,1.33,1713380102,48,207556805.0,-3.68259,0.8783539007786553,1290601996.0,0.12113879737352057,0.12113879737352057,0.3882156818275851,0.4655134017465771,0.08067065848744873,0.9056224899598394,0.0,0.45952825522850904,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
xdce-crowd-sale,xdc,XDC Network,0.03212901,640556236,86,19498140.0,1.6352,-2.5463633773722063,19938670955.37,0.030439388306883957,0.030439388306883957,0.4900770330551031,0.4427672134005828,0.020198561764457435,0.8293172690763052,0.0,0.4591540095306712,Medium,balanced,Negative 7d trend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
hyperliquid,hype,Hyperliquid,39.35,9381203590,14,526128915.0,-6.44114,5.9007638239192515,238385315.9541414,0.05608330636389056,0.05608330636389056,0.33537613185876913,0.4988710989764724,0.03729615378912477,0.9738955823293173,0.0,0.4584741160356538,Medium,balanced,Moderately positive 7d trend | Heavy 24h weakness | Relatively calm trading activity | Large-cap profile | Classified as Medium risk / balanced
mantle,mnt,Mantle,0.734212,2404511886,39,55961114.0,-3.3867,3.506370050099071,3277944055.53684,0.02327337798820097,0.02327337798820097,0.3938834037975595,0.4829680835359695,0.015420761406453177,0.9236947791164659,0.0,0.45844780715246464,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
bitget-token,bgb,Bitget Token,2.13,1488585058,54,15193224.0,-0.60697,-1.339028524222745,699992035.9787906,0.010206486971200003,0.010206486971200003,0.44712865301719185,0.4507860551723185,0.0067086616741569745,0.893574297188755,0.0,0.4582394040562962,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
tezos,xtz,Tezos,0.384961,415281224,113,15622235.0,-0.06107,6.890342994575792,1078963922.575815,0.03761844768594691,0.03761844768594691,0.45758527346198224,0.5054436573428611,0.02498506233395769,0.7751004016064257,0.0,0.4575777762520902,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / balanced
lighter,lit,Lighter,1.16,290117449,133,30078264.0,0.28009,5.49932142173679,250000000.0,0.10367616323553155,0.10367616323553155,0.4641201344822144,0.4962048104193507,0.06902778108066386,0.7349397590361446,0.0,0.45679283856186226,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Healthy liquidity profile | Mid-cap profile | Classified as Medium risk / balanced
midnight-3,night,Midnight,0.04433178,734661797,82,337458632.0,-5.71636,-7.870055140720453,16607399400.63495,0.4593387506714195,0.4593387506714195,0.34925916788363676,0.40740847114244183,0.3061590105947475,0.8373493975903614,0.0,0.45656397649062314,Medium,balanced,Negative 7d trend | Heavy 24h weakness | Elevated trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
euro-coin,eurc,EURC,1.15,432944652,109,45397300.0,0.18682,0.10871119078099412,375662236.8911921,0.10485705225895711,0.10485705225895711,0.46233356370206125,0.46040161101499866,0.06981511625713942,0.7831325301204819,0.0,0.4552604506395406,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Healthy liquidity profile | Mid-cap profile | Classified as Medium risk / balanced
dogwifcoin,wif,dogwifhat,0.17149,171153246,194,72914492.0,-1.95673,4.395002567485507,998926392.0,0.4260187504711421,0.4260187504711421,0.42127423277253107,0.48887017733501176,0.28394353757616475,0.6124497991967871,0.0,0.45506860429078055,Medium,speculative,Moderately positive 7d trend | Minor 24h pullback | Elevated trading activity | Mid-cap profile | Classified as Medium risk / speculative
rain,rain,Rain,0.00869451,4156924257,25,16058122.0,-2.73095,-1.9831098464440748,478086731704.87256,0.0038629816198741482,0.0038629816198741482,0.40644418206587113,0.44650821444109934,0.002479250775940908,0.9518072289156626,0.0,0.4548223135162105,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / balanced
hedera-hashgraph,hbar,Hedera,0.092181,3989157063,28,81982974.0,-3.03433,-1.4846921634435173,43303446051.94626,0.020551453027609207,0.020551453027609207,0.4006329904363776,0.44981859061866997,0.013605969985169518,0.9457831325301205,0.0,0.45475383522859647,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
nexo,nexo,NEXO,0.885953,884608460,72,6845680.0,-0.18666,-0.6104611877469532,1000000000.0,0.007738655359456996,0.007738655359456996,0.45517961865036616,0.45562503267389076,0.005063282134674682,0.857429718875502,0.0,0.45474232232962625,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
vechain,vet,VeChain,0.00715427,614705208,87,14202805.0,-0.32897,1.7299729619432709,85985041177.0,0.023105066973826582,0.023105066973826582,0.4524536951195031,0.4711696606406686,0.015308543255910266,0.8273092369477911,0.0,0.4543534658060637,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
beldex,bdx,Beldex,0.080488,611701181,88,12679760.0,0.23757,0.20610646584170406,7606342236.723518,0.02072868320978442,0.02072868320978442,0.46330567120814864,0.46104848814108274,0.013724134820299357,0.8253012048192772,0.0,0.4541029464604417,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
kucoin-shares,kcs,KuCoin,7.9,1042057771,66,1851992.0,-0.63751,-0.41032705876121134,132155021.7355671,0.001777245035294689,0.001777245035294689,0.4465436645790459,0.4569542777538902,0.0010886257897438755,0.8694779116465864,0.0,0.4540717909629329,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
filecoin,fil,Filecoin,0.88505,674871809,85,68516215.0,-2.8554,3.077204112756704,762426361.0,0.10152478453874786,0.10152478453874786,0.40406036375784005,0.48011766160340474,0.06759339047130385,0.8313253012048193,0.0,0.45176648540932884,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
monero,xmr,Monero,339.33,6257552642,18,86899022.0,-3.58588,-3.386676848173411,18446744.07370955,0.013887062078670085,0.013887062078670085,0.3900681452150474,0.4371860436501732,0.009162614750429407,0.9658634538152611,0.0,0.45079958098199663,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Medium risk / balanced
pax-gold,paxg,PAX Gold,4605.12,2306142754,41,701654489.0,-5.5029,-10.47743320854941,501150.394,0.3042545773816394,0.3042545773816394,0.3533479574057927,0.3900908627668753,0.20275960343329025,0.9196787148594378,0.0,0.4505310767897961,Medium,balanced,Negative 7d trend | Heavy 24h weakness | Elevated trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
ylds,ylds,YLDS,1.0,570563437,92,8602135.0,0.00023,0.016919102140714248,570565015.56,0.015076561942401508,0.015076561942401508,0.4587594644003696,0.45979194897071707,0.009955691040030188,0.8172690763052208,0.0,0.44998645294758305,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
