id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score,risk_level,bucket,explanation
chainopera-ai,coai,ChainOpera AI,0.299246,56278302,411,3819305.0,-1.57863,-5.801214197749995,188000098.0,0.06786460970339865,0.06786460970339865,0.453649586516976,0.422172987801367,0.0440796734040296,0.17338709677419356,0.15,0.16443152459340646,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
gohome,gohome,GOHOME,92.0,48254409,462,1188252.0,-0.04188,2.272140410856861,524619.425887,0.024624734291119388,0.024624734291119388,0.4812951753747648,0.4755198882122499,0.015217963745758647,0.07056451612903226,0.15,0.16352255928364265,High,speculative,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
blur,blur,Blur,0.01922995,53001842,430,5047598.0,-3.16784,0.2517740863857748,2757714298.515982,0.09523438826899638,0.09523438826899638,0.4250602608174891,0.4621697647096655,0.06234842637428267,0.1350806451612903,0.15,0.16290905865412506,High,speculative,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
siacoin,sc,Siacoin,0.00102434,50962728,442,4601850.0,-1.89476,-0.8667193630727204,49751295000.0225,0.09029834509643989,0.09029834509643989,0.4479625196514398,0.4547790130889109,0.05905372111556771,0.11088709677419355,0.15,0.1625887993707749,High,speculative,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
moo-deng,moodeng,Moo Deng,0.04878749,48326438,461,11664390.0,-4.23809,0.6283964569902845,989938418.094325,0.24136664076090192,0.24136664076090192,0.4058068419301955,0.4646584001123183,0.15988863903485842,0.07258064516129033,0.15,0.1625517935098906,High,speculative,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
mask-network,mask,Mask Network,0.444959,44489291,487,5928982.0,-2.37942,2.4287432476823363,100000000.0,0.13326762163955366,0.13326762163955366,0.4392436577052443,0.4765546843218229,0.08773481170587777,0.020161290322580645,0.15,0.15334889993379916,High,speculative,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
plume,plume,Plume,0.01102956,56473868,410,6849644.0,-4.29901,-7.137797898199426,5121329365.0,0.12128873481802238,0.12128873481802238,0.4047109126813154,0.41334114515163733,0.07973915607144588,0.17540322580645162,0.15,0.15294352885766274,High,speculative,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
drift-protocol,drift,Drift Protocol,0.081238,47657407,468,5120491.0,-3.08391,1.7118178848171195,586642333.845266,0.10744376000146211,0.10744376000146211,0.4265701318263287,0.4718174037502457,0.07049792585115343,0.05846774193548387,0.15,0.15243083834980328,High,speculative,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
espresso,esp,Espresso,0.094037,48949842,455,5469361.0,-1.15275,-7.781235346833487,520550000.0,0.11173398680224544,0.11173398680224544,0.46131101705724287,0.40908945608841696,0.07336156223103943,0.0846774193548387,0.15,0.15048692735739758,High,speculative,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
avantis,avnt,Avantis,0.148466,47499247,470,9122224.0,-0.68004,-12.83623132898051,319958479.00324523,0.1920498655483949,0.1920498655483949,0.4698149027308823,0.3756871864854539,0.12697072625425443,0.05443548387096774,0.15,0.14678875231947783,High,speculative,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
waves,waves,Waves,0.45136,45128530,484,1336825.0,-0.72613,-0.6494422673753582,100000000.0,0.029622613455390637,0.029622613455390637,0.46898575993572655,0.45621473097170717,0.018553943231614318,0.02620967741935484,0.15,0.14552150773650616,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
kava,kava,Kava,0.053673,58170637,401,4232634.0,-4.22756,-10.552678585464289,1082847245.0,0.07276238009908675,0.07276238009908675,0.4059962729050922,0.39077638629113165,0.04734883238715382,0.1935483870967742,0.15,0.1443841904660115,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
terra-luna-2,luna,Terra,0.060712,43104310,496,5456487.0,-1.54343,-3.168022842390113,709984438.91686,0.12658796765335067,0.12658796765335067,0.4542828220645889,0.4395725204377045,0.08327628281028444,0.0020161290322580645,0.15,0.14263521590428266,High,speculative,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
iotex,iotx,IoTeX,0.00487264,45963067,479,2485532.0,-0.00289,-6.90575620356905,9441368895.0,0.054076722077749946,0.054076722077749946,0.4819965916816235,0.41487442416324205,0.03487654768597233,0.036290322580645164,0.15,0.14223707968669616,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
ardor,ardr,Ardor,0.04516073,45091465,485,1019291.0,-0.75143,-1.9278090789665672,998466231.0,0.022604965263381883,0.022604965263381883,0.4685306218858798,0.44776757235020553,0.013869810294817533,0.024193548387096774,0.15,0.14159534623902972,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
ai-companions,aic,AI Companions,0.05225,52251361,436,1254152.0,-4.14631,-3.784021760018367,1000000000.0,0.024002283883093493,0.024002283883093493,0.4074579316620112,0.43550213897856577,0.014802491157509376,0.12298387096774194,0.15,0.13829840242731337,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
fractal-bitcoin,fb,Fractal Bitcoin,0.44693,43772640,490,2002682.0,-1.30517,-2.5313264029494493,97848999.94607788,0.045751912610251515,0.045751912610251515,0.4585690351774939,0.44377966643753397,0.029319912022236497,0.014112903225806451,0.15,0.1379761559972221,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
flow,flow,Flow,0.03126007,51519784,440,16188635.0,3.29576,-42.91040731707375,1649542618.471563,0.3142217172339077,0.3142217172339077,0.5413381382479128,0.17696383675598795,0.20851787406956176,0.11491935483870967,0.15,0.13683444356639154,High,speculative,Negative 7d trend | Mild positive 24h movement | Elevated trading activity | Smaller-cap profile | Classified as High risk / speculative
moonbirds,birb,Moonbirds,0.153747,43797418,492,5854962.0,-4.58972,0.6161529715573435,285000000.0,0.13368281207810012,0.13368281207810012,0.39948114262317463,0.4645774979310395,0.08801194261284646,0.010080645161290322,0.15,0.13506549372129814,High,speculative,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
numeraire,nmr,Numeraire,7.22,50247740,448,9439621.0,-7.2536,-4.468785994354022,6959534.825796038,0.18786160332783125,0.18786160332783125,0.35155888380001776,0.4309773718668753,0.12417514909243205,0.09879032258064516,0.15,0.1339016457288351,High,speculative,Negative 7d trend | Heavy 24h weakness | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
niza-global-2,niza,Niza Global,0.04045051,46553710,477,1045708.0,0.52186,-12.104849836458648,1150000000.0,0.02246239880774271,0.02246239880774271,0.4914366585455407,0.3805199898906619,0.013774650176745175,0.04032258064516129,0.15,0.13195968086261797,High,speculative,Negative 7d trend | Mild positive 24h movement | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
vana,vana,Vana,1.39,42905247,497,2175645.0,-2.97,-1.5612486946958473,30800000.0,0.05070813366952531,0.05070813366952531,0.4286193324294136,0.450189720423996,0.032628085597,0.0,0.15,0.12808815791207115,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
skyai,skyai,SkyAI,0.0437079,43743446,494,3767058.0,-6.83871,6.6415368210963805,1000000000.0,0.08611708368837699,0.08611708368837699,0.359022608128118,0.5043918709818683,0.056262816849211424,0.006048387096774193,0.15,0.12754178034777117,High,speculative,Moderately positive 7d trend | Heavy 24h weakness | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
casper-network,cspr,Casper Network,0.00304416,43999158,488,1180862.0,-5.31272,2.639989114646834,14442472341.0,0.02683828631447902,0.02683828631447902,0.38647462839237506,0.47795054920990204,0.01669546328067963,0.018145161290322582,0.15,0.12369126149711748,High,speculative,Moderately positive 7d trend | Heavy 24h weakness | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
venus,xvs,Venus,2.95,49497666,453,5689515.0,-10.86606,-2.792711230624409,16762140.585162845,0.11494511680611365,0.11494511680611365,0.28657200634746677,0.44205249464254975,0.07550492413860607,0.08870967741935484,0.15,0.10565161225277434,High,speculative,Negative 7d trend | Heavy 24h weakness | Healthy liquidity profile | Smaller-cap profile | Classified as High risk / speculative
chia,xch,Chia,2.69,48525155,459,2206205.0,-9.67194,-0.8604919122482828,18138681.0,0.04546518192471513,0.04546518192471513,0.30805380271438576,0.45482016267480807,0.029128525305296096,0.07661290322580645,0.15,0.10558898087116045,High,speculative,Negative 7d trend | Heavy 24h weakness | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
request-network,req,Request,0.065669,48863382,457,1811333.0,-3.05811,-22.359128026624102,744291192.2591633,0.037069333432548736,0.037069333432548736,0.42703426469929495,0.3127620399533381,0.023524472583004375,0.08064516129032258,0.15,0.10084301401278115,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
hashkey-ecopoints,hsk,HashKey Platform Token,0.15262,52679260,432,1923265.0,-10.13467,-9.467937438560881,344960009.0,0.036508960072711726,0.036508960072711726,0.29972945371021165,0.3979441103340904,0.023150435122034893,0.1310483870967742,0.15,0.09567341402881596,High,speculative,Negative 7d trend | Heavy 24h weakness | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
zignaly,zig,ZIGChain,0.0335862,47332720,471,1676615.0,-10.13561,-11.37608986263766,1408940795.2396517,0.03542190265000617,0.03542190265000617,0.29971254344274695,0.38533547089349307,0.022424847099015606,0.05241935483870968,0.15,0.07602899861529172,High,speculative,Negative 7d trend | Heavy 24h weakness | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
purr-2,purr,Purr,0.085633,51000907,443,1403309.0,-14.80214,-6.801377506432679,595573300.5948,0.027515373403065164,0.027515373403065164,0.21576331957904948,0.41556413497505446,0.017147404706916666,0.10887096774193548,0.15,0.06857422915344427,High,speculative,Negative 7d trend | Heavy 24h weakness | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
keeta,kta,Keeta,0.12676,64315847,326,5029280.0,-26.79589,-39.965107600476315,505999238.5570036,0.07819659126933366,0.07819659126933366,0.0,0.1964257108193444,0.05097605433268375,0.34475806451612906,0.08,0.0570550159289122,High,speculative,Negative 7d trend | Heavy 24h weakness | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
comedian,ban,Comedian,0.051454,51591767,439,33539299.0,-24.66959,-57.75456198825949,999961859.27,0.6500901393821227,0.6500901393821227,0.03825138479799337,0.07887702163166915,0.4327029992808739,0.11693548387096774,0.15,-0.012822813730390542,High,speculative,Negative 7d trend | Heavy 24h weakness | Elevated trading activity | Smaller-cap profile | Classified as High risk / speculative
