id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,price_change_percentage_24h,price_change_percentage_7d_in_currency,circulating_supply,volume_to_mcap,volume_to_mcap_capped,norm_24h,norm_7d,norm_volume_to_mcap,norm_rank_strength,rank_penalty,final_score,risk_level,bucket,explanation
unifai-network,uai,UnifAI Network,0.512937,122096175,238,7341616.0,25.11765,59.08371118634689,239000000.0,0.06012977884032813,0.06012977884032813,1.0,0.8533586677856013,0.03890648276442291,0.5250501002004008,0.0,0.6880207872733568,High,speculative,Explosive 7d momentum | Very strong 24h price expansion | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
build-on,b,BUILDon,0.239404,239554401,153,4775964.0,0.49574,32.35314814462378,1000000000.0,0.019936866031528264,0.019936866031528264,0.5096543012349102,0.674854829346361,0.012078267713041118,0.6953907815631263,0.0,0.5067980697000523,Medium,speculative,Strong 7d momentum | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / speculative
aethir,ath,Aethir,0.00670213,123571842,236,37480979.0,5.62611,15.516991981605555,18367688543.0,0.3033132661403558,0.3033132661403558,0.6118256950290332,0.5624247808296016,0.20122810710814823,0.5290581162324649,0.0,0.5065443391841308,High,speculative,Healthy 7d uptrend | Positive 24h continuation | Elevated trading activity | Smaller-cap profile | Classified as High risk / speculative
ripple,xrp,XRP,1.43,87725328721,4,2890330628.0,-0.52454,4.635573567997133,61227832454.0,0.032947504103317225,0.032947504103317225,0.48933541007106274,0.4897598335383408,0.020762689213073032,0.9939879759519038,0.0,0.5060501605329762,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / safer
just,jst,JUST,0.059264,522320774,96,30327186.0,2.10577,12.05464298610809,8815108920.581306,0.0580623775840859,0.0580623775840859,0.5417180722982744,0.5393035848881672,0.037526520934738856,0.8096192384769539,0.0,0.5038194800655418,Medium,balanced,Healthy 7d uptrend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
fetch-ai,fet,Artificial Superintelligence Alliance,0.204252,461264292,103,102405624.0,-6.13225,28.70965878554999,2260092822.776148,0.222010733924316,0.222010733924316,0.37765778317607446,0.6505239974483557,0.1469597879920413,0.7955911823647295,0.0,0.5015786881623638,Medium,balanced,Strong 7d momentum | Heavy 24h weakness | Healthy liquidity profile | Mid-cap profile | Classified as Medium risk / balanced
aave,aave,Aave,111.09,1687187763,49,392833544.0,-2.01913,3.200087208488788,15184035.409421552,0.23283332929199296,0.23283332929199296,0.4595706283007892,0.48017380930086206,0.1541837211595463,0.9038076152304609,0.0,0.4996293367013217,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Low risk / safer
bitcoin-cash,bch,Bitcoin Cash,452.55,9055853285,15,208341398.0,0.97367,-0.7804282339148252,20009778.02165078,0.02300626914363708,0.02300626914363708,0.5191722841944287,0.4535923532976102,0.014127051964204095,0.9719438877755511,0.0,0.4991444838401672,Low,balanced,Negative 7d trend | Mild positive 24h movement | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
sosovalue,soso,SoSoValue,0.435111,135736677,216,3887216.0,5.53762,24.00433471999252,312001548.0,0.02863791928544118,0.02863791928544118,0.6100634153812023,0.6191023470517093,0.01788610077505281,0.5691382765531062,0.0,0.4979981504876283,High,speculative,Strong 7d momentum | Positive 24h continuation | Relatively calm trading activity | Smaller-cap profile | Classified as High risk / speculative
conflux-token,cfx,Conflux,0.061577,319637660,127,13914072.0,1.23444,18.80942210844834,5189835932.13,0.04353076542983077,0.04353076542983077,0.5243655225689892,0.5844112767562714,0.02782687020844776,0.7474949899799599,0.0,0.4976281848824705,Medium,momentum,Healthy 7d uptrend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / momentum
tron,trx,TRON,0.299462,28374624786,8,502503641.0,-0.96166,3.4462970710872827,94751106508.4111,0.01770961359982228,0.01770961359982228,0.48063015886008054,0.48181797240609975,0.010591607428035879,0.9859719438877755,0.0,0.4974479206716573,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / safer
litecoin,ltc,Litecoin,54.98,4231832849,24,371441538.0,-0.84223,1.786014514963339,76966739.48347135,0.0877732063750517,0.0877732063750517,0.48300860906169013,0.4707307832324469,0.05735808944908403,0.9539078156312625,0.0,0.4968880090965625,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Low risk / safer
ethereum,eth,Ethereum,2111.25,254611059666,2,25884212857.0,-2.98219,3.2449461107895203,120691801.1632979,0.10166177734366698,0.10166177734366698,0.440391274276154,0.48047337224820263,0.06662851905131006,0.9979959919839679,0.0,0.4966595512688595,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Large-cap profile | Classified as Low risk / safer
pepe,pepe,Pepe,3.37e-06,1417889184,55,337135608.0,-2.33802,2.8747607272777387,420690000000000.0,0.23777288930923957,0.23777288930923957,0.45321992927381693,0.4780013138861019,0.15748080935597292,0.8917835671342685,0.0,0.49513403064438083,High,speculative,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as High risk / speculative
solana,sol,Solana,87.38,49966514342,7,3740920369.0,-1.72483,0.6676496627710693,571567780.7802554,0.07486854783175302,0.07486854783175302,0.46543161711711445,0.46326246247241454,0.04874440782289273,0.9879759519038076,0.0,0.4942860400080832,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / safer
fartcoin,fartcoin,Fartcoin,0.190082,190377500,180,78118003.0,-5.57166,27.302930703869137,999978899.994322,0.4103321190791979,0.4103321190791979,0.38882194124791863,0.6411300179115852,0.2726617156861971,0.6412825651302605,0.0,0.494097648422377,High,speculative,Strong 7d momentum | Heavy 24h weakness | Elevated trading activity | Mid-cap profile | Classified as High risk / speculative
dogecoin,doge,Dogecoin,0.092267,14160412492,10,1163947768.0,-1.5242,-1.4023892308922,153475526383.7052,0.08219730665738575,0.08219730665738575,0.4694271665096368,0.4494389643418046,0.053636253277565514,0.9819639278557114,0.0,0.49109569374672923,High,speculative,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Large-cap profile | Classified as High risk / speculative
figure-heloc,figr_heloc,Figure Heloc,1.024,16226489828,9,38935849.0,-0.72603,-0.27390895044479546,15843541913.347,0.0023995238287958824,0.0023995238287958824,0.48532273376592727,0.4569748348488505,0.00037233362752822657,0.9839679358717435,0.0,0.48925633248705563,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
lombard-protocol,bard,Lombard,0.59448,133789701,217,245300863.0,-0.69183,-48.813290722881625,225000000.0,1.8334809119574906,1.5,0.4860038272675186,0.13283403959797943,1.0,0.5671342685370742,0.0,0.4887982903124146,High,speculative,Negative 7d trend | Minor 24h pullback | Extremely high turnover relative to market cap | Smaller-cap profile | Classified as High risk / speculative
stellar,xlm,Stellar,0.163792,5405599099,21,90736705.0,-1.6328,3.820521392973225,32999794499.61902,0.01678568893812079,0.01678568893812079,0.4672643959168644,0.4843170023662878,0.009974900457000531,0.9599198396793587,0.0,0.4885991574214148,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / safer
htx-dao,htx,HTX DAO,1.67e-06,1528190088,52,17096859.0,-0.21915,4.584484210015113,916533066327098.8,0.011187652069105686,0.011187652069105686,0.49541725640003853,0.48941866427494174,0.006238288042221288,0.8977955911823647,0.0,0.4860411314145676,Medium,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / safer
ether-fi,ethfi,Ether.fi,0.529171,418213492,111,204056023.0,-2.06175,-6.604629030145927,788764625.0,0.4879230988559307,0.4879230988559307,0.45872185037570673,0.4146989638712304,0.3244526247302874,0.779559118236473,0.0,0.4855139773803416,Medium,balanced,Negative 7d trend | Minor 24h pullback | Elevated trading activity | Mid-cap profile | Classified as Medium risk / balanced
cardano,ada,Cardano,0.264114,9729914768,13,447533482.0,-2.35827,0.8001058073401778,36840276194.44106,0.045995622024548447,0.045995622024548447,0.45281665022682205,0.4641469904261858,0.02947212799577151,0.9759519038076152,0.0,0.4846407890012007,Low,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / safer
avalanche-2,avax,Avalanche,9.37,4050467008,27,305442241.0,-1.49391,-1.1729848436590373,431771961.1772119,0.07540914180925974,0.07540914180925974,0.47003039230388244,0.4509709022816079,0.049105246848245895,0.9478957915831663,0.0,0.4841190989710422,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / balanced
chainlink,link,Chainlink,8.93,6324372611,17,397736075.0,-2.19047,-1.1347096467102629,708099970.4525867,0.06288941203562493,0.06288941203562493,0.45615838968784606,0.4512264999494053,0.04074849986775026,0.9679358717434869,0.0,0.4822605390098248,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
bitcoin,btc,Bitcoin,69394.0,1387551719991,1,44344811206.0,-2.57966,-1.3594080267191286,20003043.0,0.031959032998270964,0.031959032998270964,0.448407665129825,0.4497259882220595,0.020102898381181594,1.0,0.0,0.48202677101677455,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
binancecoin,bnb,BNB,635.43,86608336584,5,1138800404.0,-2.04495,-1.752624078574887,136357731.13,0.013148854358789078,0.013148854358789078,0.45905642262210244,0.44710013352223077,0.007547363526179962,0.9919839679358717,0.0,0.4807834143176287,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
aptos,apt,Aptos,0.936706,743665057,81,98487721.0,-1.13214,2.9777272827303185,793526458.7602051,0.13243559055646204,0.13243559055646204,0.4772350471597505,0.47868891352066484,0.08716961500898253,0.8396793587174348,0.0,0.47994829159242347,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
aster-2,aster,Aster,0.684242,1681440957,50,192260775.0,-1.04603,-2.8643405921002394,2455859719.12999,0.11434286419609321,0.11434286419609321,0.47894992907267525,0.4396762096560999,0.07509296965683213,0.9018036072144289,0.0,0.4790442961812016,Low,balanced,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Low risk / balanced
canton-network,cc,Canton,0.144954,5519277232,20,10916524.0,-1.36033,-1.301386764871796,38073007596.16518,0.0019778901369018964,0.0019778901369018964,0.4726906399630218,0.4501134479973987,9.089895239407408e-05,0.9619238476953907,0.0,0.4786961705378957,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Low risk / balanced
ethereum-classic,etc,Ethereum Classic,8.29,1292349918,59,44172896.0,-0.59353,1.7323333219238175,155962582.4242165,0.034180290790253295,0.034180290790253295,0.48796147320922695,0.4703723059719943,0.02158555732683562,0.8837675350701403,0.0,0.47789827055140943,Medium,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / safer
bittensor,tao,Bittensor,245.13,2352703795,40,302530246.0,-8.37911,16.770901986039892,9597491.0,0.12858832745666565,0.12858832745666565,0.33291153332269874,0.5707982576059615,0.08460161994249943,0.9218436873747495,0.0,0.47736819700965183,Medium,balanced,Healthy 7d uptrend | Heavy 24h weakness | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
helium,hnt,Helium,1.27,235031323,157,6309831.0,2.85198,10.161250071160824,184755989.2075093,0.026846766292508168,0.026846766292508168,0.5565788553924981,0.5266597096931626,0.016690530851745034,0.687374749498998,0.0,0.47658239208666187,Medium,speculative,Healthy 7d uptrend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / speculative
tether-gold,xaut,Tether Gold,4603.27,2601367335,35,998315165.0,-5.28453,-9.876309080186282,564598.641692,0.3837655495893278,0.3837655495893278,0.39454013940908567,0.39285103473611543,0.2549288968969188,0.9318637274549099,0.0,0.4763681019641694,Medium,balanced,Negative 7d trend | Heavy 24h weakness | Elevated trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
shiba-inu,shib,Shiba Inu,5.66e-06,3337051610,31,142993137.0,-1.11118,-3.6582139867947188,589243650032071.6,0.04285014249449981,0.04285014249449981,0.4776524658671585,0.43437480811186135,0.027372563784705217,0.9398797595190381,0.0,0.47606424489610366,High,speculative,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as High risk / speculative
zebec-network,zbcn,Zebec Network,0.00212198,208164564,167,6927491.0,4.59336,5.451782469172604,97951717939.67068,0.03327891581008956,0.03327891581008956,0.5912584636322956,0.49521038920380445,0.020983901957273222,0.6673346693386774,0.0,0.47500986134352063,Medium,speculative,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / speculative
hyperliquid,hype,Hyperliquid,39.47,9431757374,14,534065922.0,-5.83767,6.203794355623815,238385315.9541414,0.05662422185204104,0.05662422185204104,0.38352434819650627,0.5002322440773418,0.03656657181534511,0.9739478957915831,0.0,0.4741690267311633,Medium,balanced,Moderately positive 7d trend | Heavy 24h weakness | Relatively calm trading activity | Large-cap profile | Classified as Medium risk / balanced
whitebit,wbt,WhiteBIT Coin,54.83,11701360977,11,77775663.0,-3.23536,0.10674409367696384,213418274.0,0.00664671939895492,0.00664671939895492,0.4353493900130583,0.4595167951279234,0.0032072781030267937,0.9799599198396793,0.0,0.4737361373690364,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Large-cap profile | Classified as Medium risk / balanced
crypto-com-chain,cro,Cronos,0.074781,3163605640,33,10720180.0,-1.61907,-0.697757351812833,42283145437.14655,0.0033885955520043896,0.0033885955520043896,0.4675378290682342,0.45414442059822513,0.0010325253637606154,0.935871743486974,0.0,0.47321563474417416,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / balanced
zcash,zec,Zcash,234.03,3887635851,29,399594702.0,-7.95219,12.591390029867824,16611447.0405448,0.10278604203560217,0.10278604203560217,0.3414136513840835,0.5428879241866876,0.0673789502298961,0.9438877755511023,0.0,0.47302451185051475,Medium,balanced,Healthy 7d uptrend | Heavy 24h weakness | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
sui,sui,Sui,0.943163,3677623479,30,380958278.0,-3.21749,-2.3980233056307516,3899984688.415443,0.10358816778698296,0.10358816778698296,0.4357052713251471,0.44279022657506434,0.06791435810786366,0.9418837675350702,0.0,0.47286409276299585,Medium,balanced,Negative 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
tezos,xtz,Tezos,0.385154,415568357,113,15694565.0,0.29646,6.9440797818184326,1078963922.575815,0.03776650636564227,0.03776650636564227,0.5056856371121875,0.5051757909046237,0.02397930677054565,0.7755511022044088,0.0,0.47279863680686707,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / balanced
polkadot,dot,Polkadot,1.51,2530508314,37,192635753.0,-3.25297,0.3428486510921818,1675213788.601156,0.07612531914408087,0.07612531914408087,0.43499868660478275,0.4610934760869376,0.04958328534336337,0.9278557114228457,0.0,0.4720237561859863,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
ape-and-pepe,apepe,Ape and Pepe,1.28e-06,268185026,143,20088665.0,-1.94778,17.40581132717008,210000000000000.0,0.07490599046346458,0.07490599046346458,0.4609915645972377,0.5750381142178769,0.04876940026323727,0.7154308617234469,0.0,0.4718933993285512,High,speculative,Healthy 7d uptrend | Minor 24h pullback | Relatively calm trading activity | Mid-cap profile | Classified as High risk / speculative
near,near,NEAR Protocol,1.33,1714882019,48,214574117.0,-3.82788,0.938705093589965,1290601996.0,0.12512471098456365,0.12512471098456365,0.4235493455229155,0.4650725416224666,0.08228970370962775,0.905811623246493,0.0,0.4710320243711046,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
bitget-token,bgb,Bitget Token,2.13,1488579114,54,15183518.0,-0.61209,-1.3757390010596797,699992035.9787906,0.010200007414587438,0.010200007414587438,0.48759185053701837,0.4496169317236725,0.005579048854660788,0.8937875751503006,0.0,0.47067621551284666,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
euro-coin,eurc,EURC,1.15,432933526,109,54429778.0,0.08722,0.05937656894071722,375662236.8911921,0.1257231762642471,0.1257231762642471,0.5015186194433873,0.45920047986851087,0.08268917103115557,0.7835671342685371,0.0,0.4698435798217526,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Healthy liquidity profile | Mid-cap profile | Classified as Medium risk / balanced
lighter,lit,Lighter,1.16,291641879,133,30029683.0,0.07807,5.82285883143171,250000000.0,0.10296766398216767,0.10296766398216767,0.5013363970591896,0.49768839742659915,0.06750018037471513,0.7354709418837675,0.0,0.4689783871311226,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Healthy liquidity profile | Mid-cap profile | Classified as Medium risk / balanced
xdce-crowd-sale,xdc,XDC Network,0.03210097,640013556,86,19646429.0,0.86944,-2.631424718323304,19938670955.37,0.030696895113890368,0.030696895113890368,0.5170965422157485,0.4412315969271318,0.019260438747869195,0.8296593186372746,0.0,0.4672391152892505,Medium,balanced,Negative 7d trend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
rain,rain,Rain,0.00870222,4161119722,25,20381455.0,-2.73887,-1.8962137426684185,478086731704.87256,0.0048980698373667225,0.0048980698373667225,0.44523699564478547,0.4461412571169381,0.0020400786340318156,0.9519038076152304,0.0,0.46706619141858463,Low,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Low risk / balanced
vechain,vet,VeChain,0.00715124,614908048,87,14200664.0,-0.319,1.6868864926171943,85985041177.0,0.023093963473380982,0.023093963473380982,0.49342874218559724,0.47006881691104696,0.014185586720029035,0.8276553106212425,0.0,0.4670023103065589,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
hedera-hashgraph,hbar,Hedera,0.092064,3987911015,28,81943148.0,-3.05425,-1.6103422225487305,43303446051.94626,0.02054788777677879,0.02054788777677879,0.4389561983192923,0.4480502765252527,0.012486116302184993,0.9458917835671342,0.0,0.4663069240675695,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
nexo,nexo,NEXO,0.88431,884908752,72,6789600.0,-0.30324,-0.7947032262697825,1000000000.0,0.007672655496574861,0.007672655496574861,0.4937426028167399,0.45349702642682654,0.0038920763008298918,0.8577154308617234,0.0,0.46629040073589884,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
beldex,bdx,Beldex,0.080416,611984736,88,12480167.0,0.11378,0.11600024850979909,7606342236.723518,0.020392938362436542,0.020392938362436542,0.5020475622329272,0.45957860673900963,0.012382689704818569,0.8256513026052105,0.0,0.465887946604149,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
mantle,mnt,Mantle,0.732124,2399854718,39,55982986.0,-4.05547,3.212119588732408,3277944055.53684,0.02332765628690028,0.02332765628690028,0.4190168873349867,0.48025416024804174,0.014341573450497733,0.9238476953907816,0.0,0.4655126743208542,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
kucoin-shares,kcs,KuCoin,7.89,1042560403,66,1920093.0,-0.79444,-0.537130666505152,132155021.7355671,0.0018417091177402025,0.0018417091177402025,0.483960347612598,0.4552170684073431,0.0,0.8697394789579158,0.0,0.4653803275498175,Medium,balanced,Negative 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
dogwifcoin,wif,dogwifhat,0.17144,171432312,194,73126911.0,-2.4576,4.364732578357636,998926392.0,0.42656433986610415,0.42656433986610415,0.45083849182000735,0.4879511864035285,0.28349649922388803,0.6132264529058116,0.0,0.46432833374492305,Medium,speculative,Moderately positive 7d trend | Minor 24h pullback | Elevated trading activity | Mid-cap profile | Classified as Medium risk / speculative
midnight-3,night,Midnight,0.04428995,739154670,82,338340802.0,-6.29981,-7.956982105758481,16607399400.63495,0.45774019394344084,0.45774019394344084,0.37432082331857036,0.4056680948040447,0.3043059519146163,0.8376753507014028,0.0,0.46379323338806744,Medium,balanced,Negative 7d trend | Heavy 24h weakness | Elevated trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
filecoin,fil,Filecoin,0.885092,674912029,85,68750866.0,-2.90894,3.082069228393704,762426361.0,0.10186641080003628,0.10186641080003628,0.44185004910046866,0.47938569786381774,0.06676510906160117,0.8316633266533067,0.0,0.4635581100330448,Medium,balanced,Moderately positive 7d trend | Minor 24h pullback | Healthy liquidity profile | Established mid-to-large cap profile | Classified as Medium risk / balanced
ylds,ylds,YLDS,0.999997,570563437,92,8589417.0,0.00717,0.016642306304148795,570565015.56,0.01505427169529617,0.01505427169529617,0.49992442251934094,0.4589151050374012,0.008819203323151616,0.8176352705410822,0.0,0.4627648574237932,Medium,balanced,Moderately positive 7d trend | Mild positive 24h movement | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
pax-gold,paxg,PAX Gold,4606.47,2310139544,41,702487098.0,-5.45089,-10.451063813674882,501150.394,0.30408859924697257,0.30408859924697257,0.3912270775691813,0.38901288415437507,0.2017456312651985,0.9198396793587175,0.0,0.4621786795679298,Medium,balanced,Negative 7d trend | Heavy 24h weakness | Elevated trading activity | Established mid-to-large cap profile | Classified as Medium risk / balanced
algorand,algo,Algorand,0.087847,781697356,79,35365661.0,-1.96465,1.5131604532906937,8891127907.567999,0.045242139721398775,0.045242139721398775,0.4606555982998154,0.46890869301810006,0.02896918894871931,0.843687374749499,0.0,0.46203432832204017,Medium,safer,Moderately positive 7d trend | Minor 24h pullback | Relatively calm trading activity | Established mid-to-large cap profile | Classified as Medium risk / safer
adi-token,adi,ADI,3.27,318132677,128,2210644.0,4.08033,-5.708470307851429,97364999.92,0.00694881148597005,0.00694881148597005,0.5810414636579859,0.4206834158833591,0.0034089204053480184,0.7454909819639278,0.0,0.4618500952013114,Medium,balanced,Negative 7d trend | Mild positive 24h movement | Relatively calm trading activity | Mid-cap profile | Classified as Medium risk / balanced
